;;;;;;;;;;;;;;;;;;;Golden Standard;;;
Matrix size = 50;;;Matrix size = 50;;;Matrix size = 50;;;Matrix size = 50;;;;;;;;;;Matrix size = 50;;;
;;;;;;;;;;;;;;;;;;;Execution time;;;
0,020844;0,216764; ;0,014388;0,218292; ;0,02008;0,220796; ;0,02932;0,220376; ;;;;;;;;;;;
0,02024;0,217708; ;0,01446;0,214888; ;0,016036;0,222576; ;0,029336;0,218724; ;;;;;;;;;;;
0,020552;0,219152; ;0,01484;0,214784; ;0,015988;0,216248; ;0,029592;0,219448; ;;;;;;;;;;;
0,020288;0,21728; ;0,014176;0,216464; ;0,020192;0,226228; ;0,03142;0,224812; ;;;;;;;;;;;
0,02038;0,216344; ;0,014956;0,2147; ;0,020468;0,222492; ;0,028496;0,221628; ;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;750;0,0185828;16;0,0305848;;;;;;;;;;;;;;;;;
;;150;0,0191558;80;0,0167112;;;;;;;;;;;;;;;;;
;;75;0,0179314;160;0,0162636;;;;;;;;;;;;;;;;;
;;15;0,0295764;800;0,020302;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;; ;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Matrix size = 50;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 50;;;Matrix Size, work Gorups;Average CL Execution time;Average Golden Standard;Speedup;Overhead;INC Overhead;Speedup W overhead;;;;;;;Matrix size;Ave Execution;;;;;
Execution time;Setup time;;50;0,0004493;0,0008327;1,853327398;0,026302;0,0267513;0,031127459;;;;;1,73710781;;50;0,00047936;;;;;
0,000661;0,268945;;100;0,0005011;0,0050394;10,05667531;0,026302;0,0268031;0,188015565;;;;;9,237791465;;100;0,00054552;;;;;
0,000457;0,216362;;150;0,0006947;0,0094343;13,58039441;0,026302;0,0269967;0,34946123;;;;;11,31699535;;150;0,00083364;;;;;
0,000463;0,209408;;200;0,0009081;0,0220566;24,28873472;0,026302;0,0272101;0,810603416;;;;;19,80657328;;200;0,0011136;;;;;
0,000342;0,213046;;250;0,0011461;0,0427005;37,25722014;0,026302;0,0274481;1,55568145;;;;;30,25143108;;250;0,00141152;;;;;
0,000364;0,212378;;300;0,0016014;0,0755583;47,18265268;0,026302;0,0279034;2,707852806;;;;;38,62108976;;300;0,0019564;;;;;
0,000419;0,210089;;350;0,0031027;0,1179107;38,00261063;0,026302;0,0294047;4,009926984;;;;;44,50669616;;350;0,00264928;;;;;
0,000422;0,208988;;400;0,0026839;0,1763258;65,69760423;0,026302;0,0289859;6,083157673;;;;;62,19517185;;400;0,00283504;;;;;
0,000484;0,213924;;450;0,0040418;0,2532756;62,66406057;0,026302;0,0303438;8,346864928;;;;;52,74816728;;450;0,0048016;;;;;
0,0004;0,212172;;500;0,0056196;0,3508538;62,43394548;0,026302;0,0319216;10,99110947;;;;;53,08631104;;500;0,00660912;;;;;
0,000481;0,220332;;550;0,0067512;0,4765885;70,59315381;0,026302;0,0330532;14,41883085;;;;;3529,239485;;550;0,00013504;;;;;
Average Execution;Average Setup;;600;0,0078524;0,607206;77,32744129;0,026302;0,0341544;17,77826576;;;;;3764,918155;;600;0,00016128;;;;;
;;;650;0,0114446;0,7898628;69,01619978;0,026302;0,0377466;20,92540255;;;;;4255,726293;;650;0,0001856;;;;;
Matrix size = 100;;;700;0,012754;0,979518;76,80084679;0,026302;0,039056;25,07983408;;;;;4429,802822;;700;0,00022112;;;;;
Number of Work Groups = 100;;;750;0,0185828;1,256022;67,59056762;0,026302;0,0448848;27,98323709;;;;;4888,005915;;750;0,00025696;;;;;
Execution time;;;800;0,020302;1,604344;79,02393853;0,026302;0,046604;34,42502789;;;;;5333,590426;;800;0,0003008;;;;;
0,000425;0,222531;1;;;;;;;;;;;;;;;;;;;;
0,000542;0,218977;2;;;;;;;;;;;;;;;;;;;;
0,000387;0,217722;3;;;;;;;;;;;;;;;;;;;;
0,000582;0,217311;4;;;;;;;;;;;;;;;;;;;;
0,000437;0,217151;5;;;;;;;;;;;;;;;;;;;;
0,000432;0,216311;6;;;;;;;;;;;;;;;;;;;;
0,000518;0,21572;7;;;;;;;;;;;;;;;;;;;;
0,0006;0,217323;8;;;;;;;;;;;;;;;;;;;;
0,000593;0,215378;9;;;;;;;;;;;;;;;;;;;;
0,000495;0,217991;10;;;;;;;;;;;;;;;;;;;;
Average Execution;0,217779;11;;;;;;;;;;;;;;;;;;;;
Matrix size = 150;0,216171;12;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 150;0,215379;13;;;;;;;;;;;;;;;;;;;;
Execution time;0,217797;14;;;;;;;;;;;;;;;;;;;;
0,00077;0,21716;15;;;;;;;;;;;;;;;;;;;;
0,000672;0,21599;16;;;;;;;;;;;;;;;;;;;;
0,000787;0,214103;17;;;;;;;;;;;;;;;;;;;;
0,000701;0,216093;18;;;;;;;;;;;;;;;;;;;;
0,000694;0,215976;19;;;;;;;;;;;;;;;;;;;;
0,000708;0,214752;20;;;;;;;;;;;;;;;;;;;;
0,000766;0,215668;21;;;;;;;;;;;;;;;;;;;;
0,000641;0,215181;22;;;;;;;;;;;;;;;;;;;;
0,00062;0,219152;23;;;;;;;;;;;;;;;;;;;;
0,000588;0,221461;24;;;;;;;;;;;;;;;;;;;;
Average Execution;0,218201;25;;;;;;;;;;;;;;;;;;;;
Matrix size = 200;0,216333;26;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 200;0,215612;27;;;;;;;;;;;;;;;;;;;;
Execution time;0,219942;28;;;;;;;;;;;;;;;;;;;;
0,000945;0,216397;29;;;;;;;;;;;;;;;;;;;;
0,000845;0,217788;30;;;;;;;;;;;;;;;;;;;;
0,000805;0,218432;31;;;;;;;;;;;;;;;;;;;;
0,001079;0,21578;32;;;;;;;;;;;;;;;;;;;;
0,00086;0,215313;33;;;;;;;;;;;;;;;;;;;;
0,000963;0,215532;34;;;;;;;;;;;;;;;;;;;;
0,000931;0,213934;35;;;;;;;;;;;;;;;;;;;;
0,000802;0,216762;36;;;;;;;;;;;;;;;;;;;;
0,001036;0,218215;37;;;;;;;;;;;;;;;;;;;;
0,000815;0,218009;38;;;;;;;;;;;;;;;;;;;;
Average Execution;0,218522;39;;;;;;;;;;;;;;;;;;;;
Matrix size = 250;0,218424;40;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 250;0,215867;41;;;;;;;;;;;;;;;;;;;;
Execution time;0,213864;42;;;;;;;;;;;;;;;;;;;;
0,001257;0,215696;43;;;;;;;;;;;;;;;;;;;;
0,00115;0,212213;44;;;;;;;;;;;;;;;;;;;;
0,001131;0,214779;45;;;;;;;;;;;;;;;;;;;;
0,00123;0,21816;46;;;;;;;;;;;;;;;;;;;;
0,001135;0,217978;47;;;;;;;;;;;;;;;;;;;;
0,001083;0,218327;48;;;;;;;;;;;;;;;;;;;;
0,001124;0,223913;49;;;;;;;;;;;;;;;;;;;;
0,001112;0,21699;50;;;;;;;;;;;;;;;;;;;;
0,001161;0,290492;51;;;;;;;;;;;;;;;;;;;;
0,001078;0,274538;52;;;;;;;;;;;;;;;;;;;;
Average Execution;0,224422;53;;;;;;;;;;;;;;;;;;;;
Matrix size = 300;0,233731;54;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 300;0,233053;55;;;;;;;;;;;;;;;;;;;;
Execution time;0,220847;56;;;;;;;;;;;;;;;;;;;;
0,001494;0,22398;57;;;;;;;;;;;;;;;;;;;;
0,001755;0,219281;58;;;;;;;;;;;;;;;;;;;;
0,001595;0,21745;59;;;;;;;;;;;;;;;;;;;;
0,001612;0,216486;60;;;;;;;;;;;;;;;;;;;;
0,001612;0,219656;61;;;;;;;;;;;;;;;;;;;;
0,001589;0,219975;62;;;;;;;;;;;;;;;;;;;;
0,00157;0,217169;63;;;;;;;;;;;;;;;;;;;;
0,001622;0,216617;64;;;;;;;;;;;;;;;;;;;;
0,001554;0,215399;65;;;;;;;;;;;;;;;;;;;;
0,001611;0,219122;66;;;;;;;;;;;;;;;;;;;;
Average Execution;0,217506;67;;;;;;;;;;;;;;;;;;;;
Matrix size = 350;0,216732;68;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 350;0,220476;69;;;;;;;;;;;;;;;;;;;;
Execution time;0,217306;70;;;;;;;;;;;;;;;;;;;;
0,011196;0,228688;71;;;;;;;;;;;;;;;;;;;;
0,002274;0,214732;72;;;;;;;;;;;;;;;;;;;;
0,002099;0,215364;73;;;;;;;;;;;;;;;;;;;;
0,002243;0,214762;74;;;;;;;;;;;;;;;;;;;;
0,002373;0,216448;75;;;;;;;;;;;;;;;;;;;;
0,002129;0,21596;76;;;;;;;;;;;;;;;;;;;;
0,002248;0,21636;77;;;;;;;;;;;;;;;;;;;;
0,002078;0,217318;78;;;;;;;;;;;;;;;;;;;;
0,002174;0,21533;79;;;;;;;;;;;;;;;;;;;;
0,002213;0,217912;80;;;;;;;;;;;;;;;;;;;;
Average Execution;0,21693;81;;;;;;;;;;;;;;;;;;;;
Matrix size = 400;0,21684;82;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 400;0,217396;83;;;;;;;;;;;;;;;;;;;;
Execution time;0,21365;84;;;;;;;;;;;;;;;;;;;;
0,002628;0,212488;85;;;;;;;;;;;;;;;;;;;;
0,002597;0,212878;86;;;;;;;;;;;;;;;;;;;;
0,002618;0,21529;87;;;;;;;;;;;;;;;;;;;;
0,002758;0,216244;88;;;;;;;;;;;;;;;;;;;;
0,002748;0,221374;89;;;;;;;;;;;;;;;;;;;;
0,002808;0,221508;90;;;;;;;;;;;;;;;;;;;;
0,002564;0,222;91;;;;;;;;;;;;;;;;;;;;
0,002644;0,221324;92;;;;;;;;;;;;;;;;;;;;
0,002722;0,218972;93;;;;;;;;;;;;;;;;;;;;
0,002752;0,217752;94;;;;;;;;;;;;;;;;;;;;
Average Execution;0,21561;95;;;;;;;;;;;;;;;;;;;;
Matrix size = 450;0,220232;96;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 450;0,220834;97;;;;;;;;;;;;;;;;;;;;
Execution time;0,217536;98;50;0,217536;;;;;;;;;;;;;;;;;;
0,003982;0,217168;99;100;0,217168;;;;;;;;;;;;;;;;;;
0,004168;0,21584;100;150;0,21584;;;;;;;;;;;;;;;;;;
0,004144;0,223752;101;200;0,223752;;;;;;;;;;;;;;;;;;
0,004012;0,216696;102;250;0,216696;;;;;;;;;;;;;;;;;;
0,003916;0,217808;103;300;0,217808;;;;;;;;;;;;;;;;;;
0,00393;0,228656;104;350;0,228656;;;;;;;;;;;;;;;;;;
0,004054;0,219236;105;400;0,219236;;;;;;;;;;;;;;;;;;
0,004068;0,219208;106;450;0,219208;;;;;;;;;;;;;;;;;;
0,004128;0,217014;107;500;0,217014;;;;;;;;;;;;;;;;;;
0,004016;0,216964;108;550;0,216964;;;;;;;;;;;;;;;;;;
Average Execution;0,215002;109;600;0,215002;;;;;;;;;;;;;;;;;;
Matrix size = 500;0,21665;110;650;0,21665;;;;;;;;;;;;;;;;;;
Number of Work Groups = 500;0,221196;111;700;0,221196;;;;;;;;;;;;;;;;;;
Execution time;0,21919;112;750;0,21919;;;;;;;;;;;;;;;;;;
0,00492;0,219014;113;800;0,219014;;;;;;;;;;;;;;;;;;
0,005286;0,221894;114;;;;;;;;;;;;;;;;;;;;
0,005174;0,220776;115;;;;;;;;;;;;;;;;;;;;
0,00505;0,21717;116;;;;;;;;;;;;;;;;;;;;
0,00988;0,217584;117;;;;;;;;;;;;;;;;;;;;
0,005052;0,22103;118;;;;;;;;;;;;;;;;;;;;
0,004914;0,221938;119;;;;;;;;;;;;;;;;;;;;
0,005136;0,22134;120;;;;;;;;;;;;;;;;;;;;
0,005536;0,225088;121;;;;;;;;;;;;;;;;;;;;
0,005248;0,216816;122;;;;;;;;;;;;;;;;;;;;
Average Execution;0,215704;123;;;;;;;;;;;;;;;;;;;;
Matrix size = 550;0,21771;124;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 550;0,217224;125;;;;;;;;;;;;;;;;;;;;
Execution time;0,216416;126;;;;;;;;;;;;;;;;;;;;
0,006664;0,21898;127;;;;;;;;;;;;;;;;;;;;
0,006732;0,217232;128;;;;;;;;;;;;;;;;;;;;
0,006708;0,218626;129;;;;;;;;;;;;;;;;;;;;
0,006686;0,21789;130;;;;;;;;;;;;;;;;;;;;
0,006756;0,218288;131;;;;;;;;;;;;;;;;;;;;
0,006668;0,218556;132;;;;;;;;;;;;;;;;;;;;
0,006748;0,22104;133;;;;;;;;;;;;;;;;;;;;
0,006944;0,216748;134;;;;;;;;;;;;;;;;;;;;
0,006934;0,215196;135;;;;;;;;;;;;;;;;;;;;
0,006672;0,21837;136;;;;;;;;;;;;;;;;;;;;
Average Execution;0,219722;137;;;;;;;;;;;;;;;;;;;;
Matrix size = 600;0,218852;138;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 600;0,219844;139;;;;;;;;;;;;;;;;;;;;
Execution time;0,218864;140;;;;;;;;;;;;;;;;;;;;
0,007736;0,22038;141;;;;;;;;;;;;;;;;;;;;
0,007812;0,2174;142;;;;;;;;;;;;;;;;;;;;
0,0078;0,217176;143;;;;;;;;;;;;;;;;;;;;
0,007942;0,218152;144;;;;;;;;;;;;;;;;;;;;
0,00801;0,21488;145;;;;;;;;;;;;;;;;;;;;
0,00792;0,216764;146;;;;;;;;;;;;;;;;;;;;
0,007932;0,217708;147;;;;;;;;;;;;;;;;;;;;
0,00774;0,219152;148;;;;;;;;;;;;;;;;;;;;
0,007892;0,21728;149;;;;;;;;;;;;;;;;;;;;
0,00774;0,216344;150;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Matrix size = 650;;;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 650;;;;;;;;;;;;;;;;;;;;;;
Execution time;;;;;;;;;;;;;;;;;;;;;;
0,010788;;;;;;;;;;;;;;;;;;;;;;
0,016644;;;;;;;;;;;;;;;;;;;;;;
0,010872;;;;;;;;;;;;;;;;;;;;;;
0,01086;;;;;;;;;;;;;;;;;;;;;;
0,010896;;;;;;;;;;;;;;;;;;;;;;
0,010762;;;;;;;;;;;;;;;;;;;;;;
0,011302;;;;;;;;;;;;;;;;;;;;;;
0,010524;;;;;;;;;;;;;;;;;;;;;;
0,011092;;;;;;;;;;;;;;;;;;;;;;
0,010706;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Matrix size = 700;;;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 700;;;;;;;;;;;;;;;;;;;;;;
Execution time;;;;;;;;;;;;;;;;;;;;;;
0,012796;;;;;;;;;;;;;;;;;;;;;;
0,0128;;;;;;;;;;;;;;;;;;;;;;
0,012514;;;;;;;;;;;;;;;;;;;;;;
0,012832;;;;;;;;;;;;;;;;;;;;;;
0,012632;;;;;;;;;;;;;;;;;;;;;;
0,013672;;;;;;;;;;;;;;;;;;;;;;
0,012604;;;;;;;;;;;;;;;;;;;;;;
0,012578;;;;;;;;;;;;;;;;;;;;;;
0,01248;;;;;;;;;;;;;;;;;;;;;;
0,012632;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Matrix size = 750;;;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 750;;;;;;;;;;;;;;;;;;;;;;
Execution time;;;;;;;;;;;;;;;;;;;;;;
0,016182;;;;;;;;;;;;;;;;;;;;;;
0,016308;;;;;;;;;;;;;;;;;;;;;;
0,03579;;;;;;;;;;;;;;;;;;;;;;
0,016228;;;;;;;;;;;;;;;;;;;;;;
0,017698;;;;;;;;;;;;;;;;;;;;;;
0,01638;;;;;;;;;;;;;;;;;;;;;;
0,017682;;;;;;;;;;;;;;;;;;;;;;
0,017064;;;;;;;;;;;;;;;;;;;;;;
0,016376;;;;;;;;;;;;;;;;;;;;;;
0,01612;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Matrix size = 800;;;;;;;;;;;;;;;;;;;;;;
Number of Work Groups = 800;;;;;;;;;;;;;;;;;;;;;;
Execution time;;;;;;;;;;;;;;;;;;;;;;
0,019952;;;;;;;;;;;;;;;;;;;;;;
0,020096;;;;;;;;;;;;;;;;;;;;;;
0,020248;;;;;;;;;;;;;;;;;;;;;;
0,020504;;;;;;;;;;;;;;;;;;;;;;
0,019916;;;;;;;;;;;;;;;;;;;;;;
0,020844;;;;;;;;;;;;;;;;;;;;;;
0,02024;;;;;;;;;;;;;;;;;;;;;;
0,020552;;;;;;;;;;;;;;;;;;;;;;
0,020288;;;;;;;;;;;;;;;;;;;;;;
0,02038;;;;;;;;;;;;;;;;;;;;;;
